,Campus,Identificador,Ano,Semestre,Cd_Disciplina,Codigo_Conceito,Nota,Faltas_Teorica,Faltas_Pratica
4644,CRP,30008826,2020,4,SIN 130 , ,62.0,2.0,0.0
4645,CRP,30008826,2020,4,SIN 222 , ,70.0,8.0,0.0
4646,CRP,30008827,2020,2,SIN 101 , ,5.0,0.0,0.0
4647,CRP,30008827,2020,4,SIN 130 , ,89.0,0.0,0.0
4648,CRP,30008828,2020,2,ADE 104 , ,76.0,2.0,0.0
4649,CRP,30008828,2020,2,SIN 101 , ,90.0,0.0,0.0
4650,CRP,30008828,2020,2,SIN 110 , ,93.0,0.0,0.0
4651,CRP,30008828,2020,2,SIN 221 , ,99.0,0.0,0.0
4652,CRP,30008828,2020,3,SIN 494 , ,87.0,0.0,0.0
4653,CRP,30008828,2020,4,CRP 199 , ,88.0,12.0,0.0
4654,CRP,30008828,2020,4,SIN 130 , ,87.0,2.0,0.0
4655,CRP,30008828,2020,4,SIN 222 , ,77.0,8.0,0.0
4656,CRP,30008830,2020,2,CRP 199 , ,0.0,0.0,4.0
4657,CRP,30008830,2020,2,SIN 221 , ,27.0,14.0,0.0
4658,CRP,30008830,2020,4,SIN 130 , ,85.0,2.0,0.0
4659,CRP,30008830,2020,4,SIN 222 ,L,62.0,22.0,0.0
4660,CRP,30008831,2020,2,SIN 221 , ,80.0,10.0,0.0
4661,CRP,30008831,2020,4,SIN 130 , ,88.0,2.0,0.0
4662,CRP,30008831,2020,4,SIN 222 , ,78.0,8.0,0.0
4663,CRP,30008833,2020,2,CRP 291 , ,85.0,1.0,0.0
4664,CRP,30008833,2020,4,SIN 222 , ,89.0,0.0,0.0
4665,CRP,30008834,2020,2,ADE 327 , ,70.0,0.0,0.0
4666,CRP,30008834,2020,2,CRP 291 , ,84.0,0.0,0.0
4667,CRP,30008834,2020,2,SIN 101 , ,100.0,0.0,0.0
4668,CRP,30008834,2020,4,SIN 222 , ,87.0,0.0,0.0
4669,CRP,30008836,2020,2,CRP 199 , ,46.0,0.0,2.0
4670,CRP,30008836,2020,2,SIN 110 , ,67.0,4.0,0.0
4671,CRP,30008836,2020,4,SIN 222 , ,81.0,2.0,0.0
4672,CRP,30008837,2020,4,SIN 130 , ,68.0,0.0,0.0
4673,CRP,30008839,2020,4,SIN 130 , ,0.0,14.0,0.0
4674,CRP,30008840,2020,2,CRP 199 , ,65.0,2.0,0.0
4675,CRP,30008840,2020,2,SIN 101 , ,100.0,0.0,0.0
4676,CRP,30008840,2020,3,SIN 494 , ,0.0,0.0,0.0
4677,CRP,30008840,2020,3,SIN 496 ,Q,0.0,0.0,0.0
4678,CRP,30008841,2020,2,ADE 104 , ,75.0,0.0,0.0
4679,CRP,30008841,2020,2,CRP 199 , ,60.0,0.0,2.0
4680,CRP,30008841,2020,2,SIN 101 , ,98.0,0.0,0.0
4681,CRP,30008841,2020,4,SIN 130 , ,96.0,0.0,0.0
4682,CRP,30008841,2020,4,SIN 222 , ,90.0,0.0,0.0
4683,CRP,30008842,2020,2,SIN 101 , ,80.0,0.0,0.0
4684,CRP,30008844,2020,2,CRP 192 , ,65.0,4.0,0.0
4685,CRP,30008844,2020,2,SIN 110 , ,86.0,2.0,0.0
4686,CRP,30008844,2020,4,CRP 199 , ,63.0,0.0,0.0
4687,CRP,30008844,2020,4,SIN 130 , ,83.0,0.0,0.0
4688,CRP,30008844,2020,4,SIN 222 , ,76.0,6.0,0.0
4689,CRP,30008845,2020,2,SIN 110 , ,75.0,0.0,0.0
4690,CRP,30008845,2020,4,SIN 222 , ,83.0,0.0,0.0
4691,CRP,30008846,2020,2,CRP 199 , ,7.0,0.0,0.0
4692,CRP,30008846,2020,2,CRP 297 , ,82.0,0.0,0.0
4693,CRP,30008846,2020,2,SIN 110 , ,64.0,0.0,0.0
4694,CRP,30008846,2020,4,SIN 130 , ,85.0,0.0,0.0
4695,CRP,30008846,2020,4,SIN 222 , ,81.0,2.0,0.0
4696,CRP,30008847,2020,2,CRP 199 , ,5.0,0.0,0.0
4697,CRP,30008847,2020,2,SIN 101 , ,95.0,0.0,0.0
4698,CRP,30008847,2020,4,CCF 110 ,J,0.0,0.0,0.0
4699,CRP,30008849,2020,2,CIC 100 ,L,27.0,16.0,0.0
4700,CRP,30008849,2020,2,CRP 199 , ,69.0,0.0,2.0
4701,CRP,30008849,2020,2,SIN 101 , ,98.0,0.0,0.0
4702,CRP,30008849,2020,4,SIN 130 , ,72.0,2.0,0.0
4703,CRP,30008854,2020,4,SIN 130 , ,73.0,0.0,0.0
4704,CRP,30008855,2020,4,CRP 199 ,L,0.0,46.0,0.0
4705,CRP,30008855,2020,4,SIN 130 , ,0.0,14.0,0.0
4706,CRP,30009258,2020,1,CRP 199 , ,60.0,,
4707,CRP,30009258,2020,1,CRP 297 , ,79.0,,
4708,CRP,30009258,2020,1,SIN 130 , ,74.0,,
4709,CRP,30009262,2020,1,ADE 104 , ,70.0,,
4710,CRP,30009262,2020,1,ADE 190 , ,88.0,,
4711,CRP,30009262,2020,1,ADE 327 , ,65.0,,
4712,CRP,30009262,2020,1,ADE 345 , ,68.0,,
4713,CRP,30009262,2020,1,CIC 100 , ,74.0,,
4714,CRP,30009262,2020,1,CRP 199 , ,73.0,,
4715,CRP,30009262,2020,1,CRP 291 , ,65.0,,
4716,CRP,30009262,2020,1,CRP 297 , ,69.0,,
4717,CRP,30009262,2020,1,SIN 100 , ,65.0,,
4718,CRP,30009262,2020,1,SIN 101 , ,63.0,,
4719,CRP,30009262,2020,1,SIN 110 , ,78.0,,
4720,CRP,30009262,2020,1,SIN 130 , ,83.0,,
4721,CRP,30009262,2020,1,SIN 131 , ,69.0,,
4722,CRP,30009262,2020,1,SIN 132 , ,61.0,,
4723,CRP,30009262,2020,1,SIN 141 , ,73.0,,
4724,CRP,30009262,2020,1,SIN 142 , ,75.0,,
4725,CRP,30009262,2020,1,SIN 143 , ,79.0,,
4726,CRP,30009262,2020,1,SIN 211 , ,64.0,,
4727,CRP,30009262,2020,1,SIN 213 , ,71.0,,
4728,CRP,30009262,2020,1,SIN 220 , ,64.0,,
4729,CRP,30009262,2020,1,SIN 221 , ,61.0,,
4730,CRP,30009262,2020,1,SIN 222 , ,60.0,,
4731,CRP,30009262,2020,1,SIN 251 , ,68.0,,
4732,CRP,30009262,2020,1,SIN 252 , ,65.0,,
4733,CRP,30009262,2020,1,SIN 320 , ,67.0,,
4734,CRP,30009262,2020,1,SIN 321 , ,66.0,,
4735,CRP,30009262,2020,1,SIN 322 , ,78.0,,
4736,CRP,30009262,2020,1,SIN 323 , ,64.0,,
4737,CRP,30009262,2020,1,SIN 351 , ,61.0,,
4738,CRP,30009262,2020,1,SIN 352 , ,61.0,,
4739,CRP,30009262,2020,1,SIN 394 , ,85.0,,
4740,CRP,30009262,2020,1,SIN 421 , ,84.0,,
4741,CRP,30009262,2020,1,SIN 422 , ,85.0,,
4742,CRP,30009262,2020,1,SIN 480 , ,60.0,,
4743,CRP,30009262,2020,1,SIN 490 , ,60.0,,
4744,CRP,30009262,2020,1,SIN 498 ,S,70.0,,
4745,CRP,30009267,2020,1,CRP 199 , ,68.0,,
4746,CRP,30009267,2020,1,CRP 291 , ,70.0,,
4747,CRP,30009267,2020,1,CRP 297 , ,68.0,,
4748,CRP,30009267,2020,1,SIN 100 , ,80.0,,
4749,CRP,30009267,2020,1,SIN 101 , ,89.0,,
4750,CRP,30009267,2020,1,SIN 110 , ,73.0,,
4751,CRP,30009267,2020,1,SIN 130 , ,69.0,,
4752,CRP,30009267,2020,1,SIN 132 , ,73.0,,
4753,CRP,30009267,2020,1,SIN 222 , ,69.0,,
4754,CRP,30009267,2020,2,ADE 190 , ,96.0,0.0,0.0
4755,CRP,30009267,2020,2,SIN 220 , ,65.0,8.0,0.0
4756,CRP,30009268,2020,1,ADE 104 , ,66.0,,
4757,CRP,30009268,2020,1,ADE 190 , ,79.0,,
4758,CRP,30009268,2020,1,ADE 327 , ,81.0,,
4759,CRP,30009268,2020,1,ADE 345 , ,93.0,,
4760,CRP,30009268,2020,1,CIC 100 , ,79.0,,
4761,CRP,30009268,2020,1,CRP 192 , ,65.0,,
4762,CRP,30009268,2020,1,CRP 199 , ,61.0,,
4763,CRP,30009268,2020,1,CRP 291 , ,66.0,,
4764,CRP,30009268,2020,1,CRP 297 , ,70.0,,
4765,CRP,30009268,2020,1,CRP 298 , ,64.0,,
4766,CRP,30009268,2020,1,SIN 100 , ,72.0,,
4767,CRP,30009268,2020,1,SIN 101 , ,72.0,,
4768,CRP,30009268,2020,1,SIN 110 , ,60.0,,
4769,CRP,30009268,2020,1,SIN 130 , ,85.0,,
4770,CRP,30009268,2020,1,SIN 131 , ,60.0,,
4771,CRP,30009268,2020,1,SIN 132 , ,70.0,,
4772,CRP,30009268,2020,1,SIN 141 , ,76.0,,
4773,CRP,30009268,2020,1,SIN 142 , ,88.0,,
4774,CRP,30009268,2020,1,SIN 143 , ,66.0,,
4775,CRP,30009268,2020,1,SIN 211 , ,83.0,,
4776,CRP,30009268,2020,1,SIN 213 , ,60.0,,
4777,CRP,30009268,2020,1,SIN 220 , ,80.0,,
4778,CRP,30009268,2020,1,SIN 221 , ,64.0,,
4779,CRP,30009268,2020,1,SIN 222 , ,62.0,,
4780,CRP,30009268,2020,1,SIN 251 , ,60.0,,
4781,CRP,30009268,2020,1,SIN 252 , ,71.0,,
4782,CRP,30009268,2020,1,SIN 320 , ,79.0,,
4783,CRP,30009268,2020,1,SIN 321 , ,73.0,,
4784,CRP,30009268,2020,1,SIN 322 , ,79.0,,
4785,CRP,30009268,2020,1,SIN 323 , ,67.0,,
4786,CRP,30009268,2020,1,SIN 351 , ,61.0,,
4787,CRP,30009268,2020,1,SIN 352 , ,62.0,,
4788,CRP,30009268,2020,1,SIN 392 , ,84.0,,
4789,CRP,30009268,2020,1,SIN 394 , ,75.0,,
4790,CRP,30009268,2020,1,SIN 421 , ,82.0,,
4791,CRP,30009268,2020,1,SIN 422 , ,69.0,,
4792,CRP,30009268,2020,1,SIN 490 , ,64.0,,
4793,CRP,30009268,2020,1,SIN 498 ,S,64.0,,
4794,CRP,30009268,2020,2,SIN 480 ,L,0.0,16.0,0.0
4795,CRP,30009270,2020,1,SIN 100 , ,64.0,,
4796,CRP,30009270,2020,1,SIN 101 , ,72.0,,
4797,CRP,30009270,2020,2,SIN 221 , ,46.0,12.0,0.0
4798,CRP,30009270,2020,2,SIN 322 ,L,6.0,12.0,0.0
4799,CRP,30009270,2020,2,SIN 421 ,L,3.0,16.0,0.0
4800,CRP,30009270,2020,4,CCF 110 , ,5.0,0.0,0.0
4801,CRP,30009270,2020,4,SIN 222 ,L,50.0,20.0,0.0
4802,CRP,30009304,2020,1,ADE 327 , ,60.0,,
4803,CRP,30009304,2020,2,CRP 298 , ,3.0,0.0,0.0
4804,CRP,30009304,2020,4,CRP 199 , ,70.0,0.0,0.0
4805,CRP,30009304,2020,4,SIN 130 , ,69.0,2.0,0.0
4806,CRP,30009312,2020,1,ADE 104 , ,83.0,,
4807,CRP,30009312,2020,1,ADE 190 , ,71.0,,
4808,CRP,30009312,2020,1,ADE 327 , ,86.0,,
4809,CRP,30009312,2020,1,ADE 345 , ,70.0,,
4810,CRP,30009312,2020,1,CIC 100 , ,63.0,,
4811,CRP,30009312,2020,1,CRP 192 , ,74.0,,
4812,CRP,30009312,2020,1,CRP 199 , ,61.0,,
4813,CRP,30009312,2020,1,CRP 291 , ,86.0,,
4814,CRP,30009312,2020,1,CRP 297 , ,71.0,,
4815,CRP,30009312,2020,1,SIN 100 , ,71.0,,
4816,CRP,30009312,2020,1,SIN 101 , ,81.0,,
4817,CRP,30009312,2020,1,SIN 110 , ,74.0,,
4818,CRP,30009312,2020,1,SIN 130 , ,66.0,,
4819,CRP,30009312,2020,1,SIN 132 , ,61.0,,
4820,CRP,30009312,2020,1,SIN 141 , ,60.0,,
4821,CRP,30009312,2020,1,SIN 142 , ,93.0,,
4822,CRP,30009312,2020,1,SIN 143 , ,82.0,,
4823,CRP,30009312,2020,1,SIN 220 , ,82.0,,
4824,CRP,30009312,2020,1,SIN 221 , ,67.0,,
4825,CRP,30009312,2020,1,SIN 222 , ,73.0,,
4826,CRP,30009312,2020,1,SIN 251 , ,76.0,,
4827,CRP,30009312,2020,1,SIN 320 , ,73.0,,
4828,CRP,30009312,2020,1,SIN 321 , ,88.0,,
4829,CRP,30009312,2020,1,SIN 322 , ,81.0,,
4830,CRP,30009312,2020,1,SIN 351 , ,65.0,,
4831,CRP,30009312,2020,1,SIN 421 , ,71.0,,
4832,CRP,30009312,2020,4,SIN 131 , ,11.0,12.0,0.0
4833,CRP,30009312,2020,4,SIN 392 , ,14.0,0.0,0.0
4834,CRP,30009317,2020,1,ADE 104 , ,68.0,,
4835,CRP,30009317,2020,1,ADE 327 , ,61.0,,
4836,CRP,30009317,2020,1,CIC 100 , ,75.0,,
4837,CRP,30009317,2020,1,CRP 297 , ,73.0,,
4838,CRP,30009317,2020,1,SIN 101 , ,77.0,,
4839,CRP,30009317,2020,3,SIN 494 , ,0.0,0.0,0.0
4840,CRP,30009317,2020,3,SIN 496 ,Q,0.0,0.0,0.0
4841,CRP,30009319,2020,1,CRP 291 , ,79.0,,
4842,CRP,30009319,2020,1,CRP 297 , ,82.0,,
4843,CRP,30009319,2020,1,SIN 100 , ,71.0,,
4844,CRP,30009319,2020,1,SIN 101 , ,83.0,,
4845,CRP,30009319,2020,1,SIN 130 , ,61.0,,
4846,CRP,30009320,2020,1,SIN 101 , ,89.0,,
4847,CRP,30009320,2020,1,SIN 222 , ,60.0,,
4848,CRP,30009320,2020,4,SIN 130 , ,0.0,14.0,0.0
4849,CRP,30009572,2021,1,ADE 190 ,T,,,
4850,CRP,30009572,2021,1,CRP 192 ,T,,,
4851,CRP,30009572,2021,1,CRP 199 ,T,,,
4852,CRP,30009577,2021,1,ADE 104 ,T,,,
4853,CRP,30009577,2021,1,ADE 190 ,T,,,
4854,CRP,30009577,2021,1,CIC 100 ,T,,,
4855,CRP,30009577,2021,1,CRP 291 ,T,,,
4856,CRP,30009577,2021,1,CRP 297 ,T,,,
4857,CRP,30009583,2021,1,ADE 327 ,T,,,
4858,CRP,30009583,2021,1,CRP 192 ,T,,,
4859,CRP,30009583,2021,1,CRP 298 ,T,,,
4860,CRP,30009583,2021,1,SIN 110 ,T,,,
4861,CRP,30009583,2021,1,SIN 130 ,T,,,
4862,CRP,30009583,2021,1,SIN 132 ,T,,,
4863,CRP,30009583,2021,1,SIN 141 ,T,,,
4864,CRP,30009583,2021,1,SIN 211 ,T,,,
4865,CRP,30009583,2021,1,SIN 213 ,T,,,
4866,CRP,30009583,2021,1,SIN 220 ,T,,,
4867,CRP,30009583,2021,1,SIN 251 ,T,,,
4868,CRP,30009583,2021,1,SIN 252 ,T,,,
4869,CRP,30009583,2021,1,SIN 351 ,T,,,
4870,CRP,30009951,2021,1,ADE 104 , ,83.0,,
4871,CRP,30009951,2021,1,ADE 190 , ,66.0,,
4872,CRP,30009951,2021,1,CIC 100 , ,75.0,,
4873,CRP,30009951,2021,1,CRP 192 , ,69.0,,
4874,CRP,30009951,2021,1,CRP 199 , ,60.0,,
4875,CRP,30009951,2021,1,CRP 297 , ,86.0,,
4876,CRP,30009951,2021,1,CRP 298 , ,60.0,,
4877,CRP,30009951,2021,1,SIN 110 , ,82.0,,
4878,CRP,30009951,2021,1,SIN 211 , ,60.0,,
4879,CRP,30009951,2021,1,SIN 480 , ,78.0,,
4880,CRP,30009957,2021,1,ADE 190 , ,61.0,,
4881,CRP,30009957,2021,1,CIC 100 , ,70.0,,
4882,CRP,30009957,2021,1,CRP 291 , ,87.0,,
4883,CRP,30009957,2021,1,SIN 100 , ,67.0,,
4884,CRP,30009957,2021,1,SIN 101 , ,87.0,,
4885,CRP,30009957,2021,1,SIN 110 , ,64.0,,
4886,CRP,30009957,2021,1,SIN 130 , ,66.0,,
4887,CRP,30009957,2021,1,SIN 220 , ,62.0,,
4888,CRP,30009957,2021,1,SIN 221 , ,70.0,,
4889,CRP,30009957,2021,1,SIN 222 , ,60.0,,
4890,CRP,30009957,2021,1,SIN 422 , ,78.0,,
4891,CRP,30009966,2021,1,ADE 104 ,T,,,
4892,CRP,30009966,2021,1,ADE 105 ,T,,,
4893,CRP,30009966,2021,1,ADE 190 , ,77.0,,
4894,CRP,30009966,2021,1,ADE 327 , ,88.0,,
4895,CRP,30009966,2021,1,ADE 345 , ,80.0,,
4896,CRP,30009966,2021,1,CIC 100 ,T,,,
4897,CRP,30009966,2021,1,CRP 192 , ,74.0,,
4898,CRP,30009966,2021,1,CRP 297 , ,61.0,,
4899,CRP,30009967,2021,1,ADE 104 , ,75.0,,
4900,CRP,30009967,2021,1,ADE 190 , ,81.0,,
4901,CRP,30009967,2021,1,ADE 327 , ,93.0,,
4902,CRP,30009967,2021,1,ADE 345 , ,98.0,,
4903,CRP,30009967,2021,1,CIC 100 , ,70.0,,
4904,CRP,30009967,2021,1,CRP 291 , ,74.0,,
4905,CRP,30009967,2021,1,CRP 297 , ,64.0,,
4906,CRP,30009967,2021,1,SIN 100 , ,70.0,,
4907,CRP,30009967,2021,1,SIN 101 , ,71.0,,
4908,CRP,30009967,2021,1,SIN 110 , ,60.0,,
4909,CRP,30009967,2021,1,SIN 130 , ,65.0,,
4910,CRP,30009967,2021,1,SIN 132 , ,66.0,,
4911,CRP,30009967,2021,1,SIN 141 , ,60.0,,
4912,CRP,30009967,2021,1,SIN 142 , ,60.0,,
4913,CRP,30009967,2021,1,SIN 143 , ,76.0,,
4914,CRP,30009967,2021,1,SIN 211 , ,60.0,,
4915,CRP,30009967,2021,1,SIN 213 , ,60.0,,
4916,CRP,30009967,2021,1,SIN 220 , ,66.0,,
4917,CRP,30009967,2021,1,SIN 221 , ,76.0,,
4918,CRP,30009967,2021,1,SIN 222 , ,61.0,,
4919,CRP,30009967,2021,1,SIN 251 , ,60.0,,
4920,CRP,30009967,2021,1,SIN 320 , ,63.0,,
4921,CRP,30009967,2021,1,SIN 321 , ,62.0,,
4922,CRP,30009967,2021,1,SIN 322 , ,77.0,,
4923,CRP,30009967,2021,1,SIN 351 , ,62.0,,
4924,CRP,30009967,2021,1,SIN 352 , ,72.0,,
4925,CRP,30009967,2021,1,SIN 394 , ,85.0,,
4926,CRP,30009967,2021,1,SIN 421 , ,78.0,,
4927,CRP,30009967,2021,1,SIN 460 , ,61.0,,
4928,CRP,30009967,2021,1,SIN 498 ,S,74.0,,
4929,CRP,30009969,2021,1,ADE 104 , ,73.0,,
4930,CRP,30009969,2021,1,ADE 190 , ,60.0,,
4931,CRP,30009969,2021,1,ADE 327 , ,81.0,,
4932,CRP,30009969,2021,1,CIC 100 , ,81.0,,
4933,CRP,30009969,2021,1,CRP 291 , ,95.0,,
4934,CRP,30009969,2021,1,CRP 297 , ,99.0,,
4935,CRP,30009969,2021,1,SIN 100 , ,80.0,,
4936,CRP,30009969,2021,1,SIN 101 , ,91.0,,
4937,CRP,30009969,2021,1,SIN 110 , ,72.0,,
4938,CRP,30009969,2021,1,SIN 130 , ,66.0,,
4939,CRP,30009969,2021,1,SIN 220 , ,64.0,,
4940,CRP,30009969,2021,1,SIN 221 , ,74.0,,
4941,CRP,30009969,2021,1,SIN 222 , ,80.0,,
4942,CRP,30009969,2021,1,SIN 251 , ,80.0,,
4943,CRP,30009969,2021,1,SIN 252 , ,67.0,,
4944,CRP,30009969,2021,1,SIN 320 , ,61.0,,
