Campus,Identificador,Codigo_Curso,Curso,Ano_Admissao,Sem_Admissao,Codigo_Forma_Ingresso,Forma_Ingresso,Ano_Conclusao,Sem_Conclusao,Codigo_Situacao_Aluno,Situacao_Aluno,Sexo,Idade,CRA,ENEM,Modalidade,PCD,10) Você se considera:,23) A renda bruta mensal (sem descontos) de seu grupo familiar:,Escola,Reingressante,Bolsista - Moradia,Bolsista - Alimentação,Iniciação Científica,Extensão
CRP,30008447,104,Sistemas de Informação - Integral,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,22,"19,6","535,86",9,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30008448,105,Sistemas de Informação - Noturno,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,28,"68,2","612,22",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008449,103,Agronomia,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,M,22,"48,3","607,08",7,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008454,109,Ciências Contábeis,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,28,"74,6","607,98",5,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008455,110,Ciências Biológicas,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,Z,Trancamento de Matrícula por Motivo de Saúde      ,M,26,"48,5","624,06",9,N,b. Preto(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,S,N,N,N,N
CRP,30008458,101,Administração - Integral,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,24,"68,5","574,56",9,N,c. Pardo(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30008460,103,Agronomia,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,24,"56,5","579,02",3,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008461,102,Administração - Noturno,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,2,D,Desligamento                                      ,M,27,"8,1","568,38",7,N,c. Pardo(a).,e. Entre 7 e 10 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008463,106,Ciência e Tecnologia de Alimentos,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,26,"44,6","564,3",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008464,101,Administração - Integral,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,D,Desligamento                                      ,M,29,0,"587,16",9,N,a. Branco(a).,f. Entre 10 e 20 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008465,106,Ciência e Tecnologia de Alimentos,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,D,Desligamento                                      ,M,31,0,"558,54",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008466,111,Engenharia de Produção,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,23,"53,1","644,3",9,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,S,N,N,N,N
CRP,30008467,108,Engenharia Civil,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,23,"64,9","680,46",9,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,S,N,N,N,N
CRP,30008470,105,Sistemas de Informação - Noturno,2019,1,L,SISU - Sistema de Seleção Unificada               ,2020,2,C,Conclusão                                         ,M,39,67,"611,72",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008471,111,Engenharia de Produção,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,26,"29,8","621,22",7,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008472,111,Engenharia de Produção,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,28,"34,6","626,4",9,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,S,N,N,N,N
CRP,30008475,111,Engenharia de Produção,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,23,"53,7","667,3",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Privada,S,N,N,N,N
CRP,30008476,111,Engenharia de Produção,2019,1,L,SISU - Sistema de Seleção Unificada               ,2020,2,C,Conclusão                                         ,M,30,"56,8","651,1",9,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,S,N,N,N,N
CRP,30008478,108,Engenharia Civil,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,24,"62,3","583,12",5,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008480,110,Ciências Biológicas,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,26,"62,1","630,22",9,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,S,N,N,N,N
CRP,30008481,108,Engenharia Civil,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,24,"49,7","599,24",3,N,e. Indígena.,a. Até 1 Salário Mínimo,Pública,S,N,N,N,N
CRP,30008482,109,Ciências Contábeis,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,34,"59,8","556,44",1,N,c. Pardo(a).,d. Entre 5 e 7 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008483,104,Sistemas de Informação - Integral,2019,1,L,SISU - Sistema de Seleção Unificada               ,2020,2,A,Estudante em abandono de curso                    ,M,25,"44,8","557,62",3,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008488,110,Ciências Biológicas,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,M,36,"61,7","576,9",9,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008490,109,Ciências Contábeis,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,27,"36,1","576,42",9,N,c. Pardo(a).,e. Entre 7 e 10 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008493,110,Ciências Biológicas,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,2,D,Desligamento                                      ,M,24,"12,8","408,82",9,N,d. Amarelo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30008497,102,Administração - Noturno,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,2,A,Estudante em abandono de curso                    ,M,39,"53,4","588,22",9,N,b. Preto(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008501,109,Ciências Contábeis,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,D,Desligamento                                      ,M,25,1,"560,52",9,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008503,110,Ciências Biológicas,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,23,31,"491,1",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008504,101,Administração - Integral,2019,1,L,SISU - Sistema de Seleção Unificada               ,, ,N,Normal                                            ,M,26,"21,2","479,5",9,N,b. Preto(a).,a. Até 1 Salário Mínimo,Privada,N,N,N,N,N
CRP,30008505,108,Engenharia Civil,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,26,"49,1","615,26",9,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008506,102,Administração - Noturno,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,24,"62,2","558,14",9,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008507,101,Administração - Integral,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,25,"33,7","561,36",9,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008508,103,Agronomia,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,M,24,"62,9","614,12",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008512,103,Agronomia,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,M,23,"67,5","595,24",9,N,d. Amarelo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30008513,101,Administração - Integral,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,M,24,"68,6","497,98",7,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008515,110,Ciências Biológicas,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,2019,1,A,Estudante em abandono de curso                    ,M,38,"8,2","562,94",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008516,105,Sistemas de Informação - Noturno,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,45,55,"573,84",9,N,b. Preto(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008521,104,Sistemas de Informação - Integral,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,23,"60,7","505,04",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008522,105,Sistemas de Informação - Noturno,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,D,Desligamento                                      ,M,25,0,"538,24",9,N,c. Pardo(a).,d. Entre 5 e 7 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008524,105,Sistemas de Informação - Noturno,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,D,Desligamento                                      ,M,33,9,"527,98",9,N,b. Preto(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008526,105,Sistemas de Informação - Noturno,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,26,"29,8","542,44",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008531,110,Ciências Biológicas,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,A,Estudante em abandono de curso                    ,M,25,0,"512,06",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008533,112,Nutrição,2019,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,23,"52,6","540,22",3,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008534,103,Agronomia,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,M,26,50,"518,24",1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008536,109,Ciências Contábeis,2019,1,L,SISU - Sistema de Seleção Unificada               ,2019,2,D,Desligamento                                      ,M,23,"8,1","542,34",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008537,109,Ciências Contábeis,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,2019,1,D,Desligamento                                      ,M,24,0,"554,34",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008539,109,Ciências Contábeis,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,2019,1,A,Estudante em abandono de curso                    ,M,24,20,"554,72",9,N,c. Pardo(a).,f. Entre 10 e 20 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008553,112,Nutrição,2019,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,M,28,"56,8","583,42",9,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30008554,102,Administração - Noturno,2019,2,R,Rematrícula                                       ,2019,2,D,Desligamento                                      ,M,33,2,,0,N,b. Preto(a).,a. Até 1 Salário Mínimo,Pública,S,N,N,N,N
CRP,30008555,105,Sistemas de Informação - Noturno,2019,2,P,Portador de Diploma                               ,2019,2,A,Estudante em abandono de curso                    ,M,26,0,,0,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30008557,108,Engenharia Civil,2019,2,P,Portador de Diploma                               ,2019,2,D,Desligamento                                      ,M,33,0,,0,N,,,Privada,N,N,N,N,N
CRP,30008561,109,Ciências Contábeis,2019,2,P,Portador de Diploma                               ,,,K,Trancamento                                       ,M,68,"71,8",,0,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30008562,105,Sistemas de Informação - Noturno,2019,2,M,Mudança de Curso                                  ,2019,2,D,Desligamento                                      ,M,29,0,,0,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008564,101,Administração - Integral,2019,2,M,Mudança de Curso                                  ,,,N,Normal                                            ,M,27,"54,8",,0,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008565,109,Ciências Contábeis,2019,2,M,Mudança de Curso                                  ,,,N,Normal                                            ,M,22,"82,1",,0,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008569,111,Engenharia de Produção,2019,2,M,Mudança de Curso                                  ,2019,2,A,Estudante em abandono de curso                    ,M,23,0,,0,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30008571,108,Engenharia Civil,2019,2,M,Mudança de Curso                                  ,,,N,Normal                                            ,M,28,"26,9",,0,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30008572,110,Ciências Biológicas,2019,2,R,Rematrícula                                       ,,,N,Normal                                            ,M,26,"6,5",,0,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,S,N,N,N,N
CRP,30008573,106,Ciência e Tecnologia de Alimentos,2019,2,M,Mudança de Curso                                  ,2019,2,A,Estudante em abandono de curso                    ,M,27,"62,8",,0,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30008575,111,Engenharia de Produção,2019,2,P,Portador de Diploma                               ,,,N,Normal                                            ,M,29,54,,0,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30008580,102,Administração - Noturno,2019,2,M,Mudança de Curso                                  ,,,N,Normal                                            ,M,25,"76,4",,0,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008612,101,Administração - Integral,2020,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,19,"86,3","643,74",9,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30008614,101,Administração - Integral,2020,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,20,"86,3","647,3",9,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30008615,101,Administração - Integral,2020,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,20,63,"646,5",9,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30008618,101,Administração - Integral,2020,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,21,"67,8","584,54",1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008620,101,Administração - Integral,2020,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,20,"18,5","494,24",7,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008622,101,Administração - Integral,2020,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,20,"38,2","585,08",3,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30008623,101,Administração - Integral,2020,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,23,0,"586,58",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30008624,101,Administração - Integral,2020,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,M,21,"78,7","506,12",7,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
